Pavadinimas,Rajonas,Gatve,Kaina,Visa_info,Dydis,Kambariai,Metai,Aukstas/is,Nuoroda
"Žemieji Šančiai, Kranto 10-oji g.",Žemieji Šančiai, Kranto 10-oji g.,12 500 ,"
                            1 rooms, 21 m², 2/2 floor, 1935 year, wooden house, solid fuel, fully equipped                        ", 21 ,1, 1935 , 2/2 ,/butai-kaune-sanciuose-kranto-10-oji-g-patogioje-kauno-vietoje-netoli-nemuno-bei-1-3011669/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F28%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Dainava, Pasimatymo aklg.",Dainava, Pasimatymo aklg.,109 000 ,"
                            4 rooms, 79,21 m², 4/4 floor, 2021 year, brick, gas, partial decoration                        ", 79.21 ,4, 2021 , 4/4 ,/butai-kaune-dainavoje-pasimatymo-aklg-tai-jau-7-skandea-projekto-namas-si-karta-1-2999035/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F28%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Centras, E. Ožeškienės g.",Centras, E. Ožeškienės g.,229 000 ,"
                            3 rooms, 127,89 m², 2/2 floor, 1900 year, brick, gas, fully equipped                        ", 127.89 ,3, 1900 , 2/2 ,/butai-kaune-centre-e-ozeskienes-g-kapitaliai-suremontuotas-3-kambariu-butas-1-3010577/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F28%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Petrašiūnai, T. Masiulio g.",Petrašiūnai, T. Masiulio g.,34 000 ,"
                            2 rooms, 36,66 m², 4/6 floor, 1985 year, brick, central, fully equipped                        ", 36.66 ,2, 1985 , 4/6 ,/butai-kaune-petrasiunuose-t-masiulio-g-parduodamas-jaukus-ir-sauletas-dvieju-1-3010355/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F28%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Centras, S. Daukanto g.",Centras, S. Daukanto g.,325 000 ,"
                            4 rooms, 161 m², 2/4 floor, 1927 year, brick, gas, fully equipped                        ", 161 ,4, 1927 , 2/4 ,/butai-kaune-centre-s-daukanto-g-parduodamas-prabangus-ypatingos-auros-4-1-2934669/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F28%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Romainiai, Alytaus g.",Romainiai, Alytaus g.,83 900 ,"
                            4 rooms, 80,25 m², 2/2 floor, 2021 year, brick, gas, partial decoration                        ", 80.25 ,4, 2021 , 2/2 ,/butai-kaune-romainiuose-alytaus-g-silainiu-miestelis-naujas-projektas-1-3009963/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F28%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Šilainiai, Alytaus g.",Šilainiai, Alytaus g.,83 900 ,"
                            4 rooms, 80,25 m², 2/2 floor, 2021 year, brick, gas, partial decoration                        ", 80.25 ,4, 2021 , 2/2 ,/butai-kaune-silainiuose-alytaus-g-silainiu-miestelis-naujas-projektas-1-3009965/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F28%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Žaliakalnis, Zanavykų g.",Žaliakalnis, Zanavykų g.,49 500 ,"
                            3 rooms, 49 m², 1/3 floor, 1930 year, log house, solid fuel, fully equipped                        ", 49 ,3, 1930 , 1/3 ,/butai-kaune-zaliakalnyje-zanavyku-g-parduodamas-labai-jaukus-ir-siltas-butas-1-3009873/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F28%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Dainava, K. Baršausko g.",Dainava, K. Baršausko g.,45 500 ,"
                            2 rooms, 44,09 m², 1/4 floor, 1960 year, brick, central, fully equipped                        ", 44.09 ,2, 1960 , 1/4 ,/butai-kaune-dainavoje-k-barsausko-g-parduodamas-dvieju-kambariu-butassarvuotos-1-3000863/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F28%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Aleksotas, Sniegenų g.",Aleksotas, Sniegenų g.,79 900 ,"
                            3 rooms, 122 m², 2/3 floor, 1980 year, brick, gas, solid fuel, fully equipped                        ", 122 ,3, 1980 , 2/3 ,/butai-kaune-aleksote-sniegenu-g-aleksote-ramioje-vietoje-murinio-namo-dalis-1-3007775/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F28%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Žaliakalnis, Radvilėnų pl.",Žaliakalnis, Radvilėnų pl.,87 400 ,"
                            2 rooms, 38 m², 8/9 floor, 2020 year, brick, central thermostat, partial decoration                        ", 38 ,2, 2020 , 8/9 ,/butai-kaune-zaliakalnyje-radvilenu-pl-radvilenu-namai-gyvenimas-360-1-3007427/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F28%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Petrašiūnai, Vaivos g.",Petrašiūnai, Vaivos g.,38 000 ,"
                            1 rooms, 33 m², 3/9 floor, 1976 year, block house, central, fully equipped                        ", 33 ,1, 1976 , 3/9 ,/butai-kaune-petrasiunuose-vaivos-g-patrauklioje-kauno-vietoje-netoli-kauno-1-3006491/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F28%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Žaliakalnis, Savanorių pr.",Žaliakalnis, Savanorių pr.,52 000 ,"
                            2 rooms, 42 m², 5/5 floor, 1965 year, brick, central, fully equipped                        ", 42 ,2, 1965 , 5/5 ,/butai-kaune-zaliakalnyje-savanoriu-pr-kaunezaliakalnyjesavanoriu-prparduodamas-1-3006403/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F28%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Žaliakalnis, Č. Sasnausko g.",Žaliakalnis, Č. Sasnausko g.,180 000 ,"
                            4 rooms, 109 m², 6/6 floor, 2021 year, brick, gas, partial decoration                        ", 109 ,4, 2021 , 6/6 ,/butai-kaune-zaliakalnyje-c-sasnausko-g-zaliakalnio-apartamentai-naujas-projektas-1-3005981/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F28%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Žaliakalnis, Č. Sasnausko g.",Žaliakalnis, Č. Sasnausko g.,120 000 ,"
                            3 rooms, 73,65 m², 2/6 floor, 2021 year, brick, gas, partial decoration                        ", 73.65 ,3, 2021 , 2/6 ,/butai-kaune-zaliakalnyje-c-sasnausko-g-zaliakalnio-apartamentai-naujas-projektas-1-3005973/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F28%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Žaliakalnis, Č. Sasnausko g.",Žaliakalnis, Č. Sasnausko g.,137 000 ,"
                            3 rooms, 84 m², 2/6 floor, 2021 year, brick, gas, fully equipped                        ", 84 ,3, 2021 , 2/6 ,/butai-kaune-zaliakalnyje-c-sasnausko-g-zaliakalnio-apartamentai-naujas-projektas-1-3005969/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F28%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Žaliakalnis, Č. Sasnausko g.",Žaliakalnis, Č. Sasnausko g.,165 000 ,"
                            4 rooms, 107 m², 2/6 floor, 2021 year, brick, gas, partial decoration                        ", 107 ,4, 2021 , 2/6 ,/butai-kaune-zaliakalnyje-c-sasnausko-g-zaliakalnio-apartamentai-naujas-projektas-1-3005963/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F28%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Senamiestis, Šv. Gertrūdos g.",Senamiestis, Šv. Gertrūdos g.,114 900 ,"
                            3 rooms, 55,88 m², 3/3 floor, 1961 year, brick, central, fully equipped                        ", 55.88 ,3, 1961 , 3/3 ,/butai-kaune-senamiestyje-sv-gertrudos-g-1-3005685/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F28%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Eiguliai, Šiaurės pr.",Eiguliai, Šiaurės pr.,62 000 ,"
                            4 rooms, 68,53 m², 3/12 floor, 1984 year, block house, central, fully equipped                        ", 68.53 ,4, 1984 , 3/12 ,/butai-kaune-eiguliuose-siaures-pr-parduodamas-sauletas-keturiu-kambariu-butas-1-3005639/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F28%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Šilainiai, Baltų pr.",Šilainiai, Baltų pr.,60 000 ,"
                            4 rooms, 83,08 m², 4/9 floor, 1992 year, block house, central, fully equipped                        ", 83.08 ,4, 1992 , 4/9 ,/butai-kaune-silainiuose-baltu-pr-parduodamas-4-kambariu-butas-silainiuose-1-3003827/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F29%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Vilijampolė, Linkuvos g.",Vilijampolė, Linkuvos g.,35 499 ,"
                            2 rooms, 37,49 m², 2/2 floor, 1963 year, log house, electric, fully equipped                        ", 37.49 ,2, 1963 , 2/2 ,/butai-kaune-vilijampoleje-linkuvos-g-senamiescio-pasoneje-naujai-renovuotas-2-1-2984853/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F29%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Vilijampolė, Linkuvos g.",Vilijampolė, Linkuvos g.,35 499 ,"
                            2 rooms, 39 m², 2/2 floor, 1968 year, log house, electric, fully equipped                        ", 39 ,2, 1968 , 2/2 ,/butai-kaune-vilijampoleje-linkuvos-g-senamiescio-pasoneje-naujai-renovuotas-2-1-2943323/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F29%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Šilainiai, Šarkuvos g.",Šilainiai, Šarkuvos g.,74 999 ,"
                            4 rooms, 82,21 m², 1/9 floor, 1988 year, block house, central, fully equipped                        ", 82.21 ,4, 1988 , 1/9 ,/butai-kaune-silainiuose-sarkuvos-g-1-3000471/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F29%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Vilijampolė, Varnių g.",Vilijampolė, Varnių g.,125 000 ,"
                            2 rooms, 66 m², 4/7 floor, 2018 year, brick, central thermostat, fully equipped                        ", 66 ,2, 2018 , 4/7 ,/butai-kaune-vilijampoleje-varniu-g-tikrai-isskirtinis-ir-siuolaikiskas-lofto-1-2999673/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F29%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Žaliakalnis, Savanorių pr.",Žaliakalnis, Savanorių pr.,135 000 ,"
                            2 rooms, 45,95 m², 14/15 floor, 2017 year, monolithic, central thermostat, fully equipped                        ", 45.95 ,2, 2017 , 14/15 ,/butai-kaune-zaliakalnyje-savanoriu-pr-zaliakalnio-terasos-tai-isskirtinis-1-2997589/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F29%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Centras, Maironio g.",Centras, Maironio g.,224 000 ,"
                            5 rooms, 127,78 m², 3/6 floor, 1932 year, brick, gas, fully equipped                        ", 127.78 ,5, 1932 , 3/6 ,/butai-kaune-centre-maironio-g-parduodamas-erdvus-ir-sviesus-butas-kauno-1-2996303/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F29%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Senamiestis, M. Daukšos g.",Senamiestis, M. Daukšos g.,200 000 ,"
                            3 rooms, 103 m², 2/2 floor, 1895 year, brick, gas, fully equipped                        ", 103 ,3, 1895 , 2/2 ,/butai-kaune-senamiestyje-m-dauksos-g-parduodamas-isskirtinis-prestizineje-kauno-1-2996165/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F29%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Žaliakalnis, Minties Rato g.",Žaliakalnis, Minties Rato g.,100 000 ,"
                            3 rooms, 67,07 m², 1/2 floor, 1974 year, brick, gas, fully equipped                        ", 67.07 ,3, 1974 , 1/2 ,/butai-kaune-zaliakalnyje-minties-rato-g-ar-norite-gyventi-azuolyne-geidziamiausiame-1-2995711/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F29%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Žaliakalnis, Žemaičių g.",Žaliakalnis, Žemaičių g.,129 000 ,"
                            4 rooms, 70,59 m², 2/3 floor, 1936 year, brick, central, fully equipped                        ", 70.59 ,4, 1936 , 2/3 ,/butai-kaune-zaliakalnyje-zemaiciu-g-megaukites-isskirtiniu-vaizdu-pro-langus-1-2995709/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F29%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Žaliakalnis, M. Jankaus g.",Žaliakalnis, M. Jankaus g.,41 000 ,"
                            2 rooms, 38,8 m², 2/2 floor, 1934 year, log house, gas, fully equipped                        ", 38.8 ,2, 1934 , 2/2 ,/butai-kaune-zaliakalnyje-m-jankaus-g-labai-geroje-ir-ramioje-miesto-vietoje-1-2995143/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F29%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Dainava, Taikos pr.",Dainava, Taikos pr.,107 000 ,"
                            2 rooms, 63,09 m², 9/9 floor, 2020 year, brick, central thermostat, partial decoration                        ", 63.09 ,2, 2020 , 9/9 ,/butai-kaune-dainavoje-taikos-pr-parduodamas-butas-itin-patrauklioje-vietoje-1-2990631/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F29%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Žemutiniai Kaniūkai, Įkalnės aklg.",Žemutiniai Kaniūkai, Įkalnės aklg.,129 749 ,"
                            4 rooms, 87,08 m², 1/1 floor, 2021 year, brick, gas, partial decoration                        ", 87.08 ,4, 2021 , 1/1 ,/butai-kaune-zemutiniuose-kaniukuose-ikalnes-aklg--nauju-butu-kvartalas-lampedzio-takas-1-2990673/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F29%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Žemutiniai Kaniūkai, Įkalnės aklg.",Žemutiniai Kaniūkai, Įkalnės aklg.,113 464 ,"
                            3 rooms, 76,15 m², 2/4 floor, 2021 year, brick, gas, partial decoration                        ", 76.15 ,3, 2021 , 2/4 ,/butai-kaune-zemutiniuose-kaniukuose-ikalnes-aklg--nauju-butu-kvartalas-lampedzio-takas-1-2990639/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F29%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Žemutiniai Kaniūkai, Įkalnės aklg.",Žemutiniai Kaniūkai, Įkalnės aklg.,113 434 ,"
                            3 rooms, 76,13 m², 2/4 floor, 2021 year, brick, gas, partial decoration                        ", 76.13 ,3, 2021 , 2/4 ,/butai-kaune-zemutiniuose-kaniukuose-ikalnes-aklg--nauju-butu-kvartalas-lampedzio-takas-1-2990645/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F29%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Vičiūnai, Kiškių g.",Vičiūnai, Kiškių g.,249 999 ,"
                            4 rooms, 107 m², 1/1 floor, 2005 year, brick, gas, fully equipped                        ", 107 ,4, 2005 , 1/1 ,/butai-kaune-viciunuose-kiskiu-g-parduodamas-107-m-kotedzas-viciunuose-1-2984633/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F29%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Centras, Kęstučio g.",Centras, Kęstučio g.,119 500 ,"
                            2 rooms, 56 m², 4/5 floor, 1936 year, brick, central thermostat, fully equipped                        ", 56 ,2, 1936 , 4/5 ,/butai-kaune-centre-kestucio-g-parduodamas-pilnai-irengtas-su-visais-1-2981987/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F29%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Palemonas, Stoties g.",Palemonas, Stoties g.,9 900 ,"
                            1 rooms, 16,85 m², 1/2 floor, 1957 year, brick, fully equipped                        ", 16.85 ,1, 1957 , 1/2 ,/butai-kaune-palemone-stoties-g-parduodamas-butas-kaune-paleemone-stoties-g-1-2981559/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F29%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Centras, Kęstučio g.",Centras, Kęstučio g.,126 000 ,"
                            3 rooms, 54,72 m², 3/5 floor, 1936 year, brick, central thermostat, fully equipped                        ", 54.72 ,3, 1936 , 3/5 ,/butai-kaune-centre-kestucio-g-parduodamas-naujai-pilnai-irengtas-3-iju-1-2979851/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F29%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Panemunė, Z. Gerulaičio g.",Panemunė, Z. Gerulaičio g.,66 000 ,"
                            2 rooms, 44,1 m², 1/4 floor, 2020 year, brick, geothermal, partial decoration                        ", 44.1 ,2, 2020 , 1/4 ,/butai-kaune-panemuneje-z-gerulaicio-g-tarp-islikusiu-istoriniu-kauno-tvirtoves-1-2976167/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F29%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Panemunė, Z. Gerulaičio g.",Panemunė, Z. Gerulaičio g.,66 000 ,"
                            2 rooms, 44,1 m², 1/4 floor, 2020 year, brick, geothermal, partial decoration                        ", 44.1 ,2, 2020 , 1/4 ,/butai-kaune-panemuneje-z-gerulaicio-g-tarp-islikusiu-istoriniu-kauno-tvirtoves-1-2976121/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F29%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Senamiestis, Palangos g.",Senamiestis, Palangos g.,550 000 ,"
                            3 rooms, 146,84 m², 2/3 floor, 2004 year, brick, gas, fully equipped                        ", 146.84 ,3, 2004 , 2/3 ,/butai-kaune-senamiestyje-palangos-g-pacioje-kauno-miesto-sirdyje-3-kambariu-butas-1-2975755/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F29%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Senamiestis, Muitinės g.",Senamiestis, Muitinės g.,135 000 ,"
                            2 rooms, 48 m², 2/2 floor, 1933 year, brick, gas, fully equipped                        ", 48 ,2, 1933 , 2/2 ,/butai-kaune-senamiestyje-muitines-g-paciame-senamiestyje-ant-rotuses-amuitines-1-2856425/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F29%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Dainava, Partizanų g.",Dainava, Partizanų g.,64 000 ,"
                            3 rooms, 63,93 m², 4/9 floor, 1984 year, block house, central, fully equipped                        ", 63.93 ,3, 1984 , 4/9 ,/butai-kaune-dainavoje-partizanu-g-parduodamas-3-kambariu-butas-partizanu-g-1-2975375/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F29%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Panemunė, Vaidoto g.",Panemunė, Vaidoto g.,28 000 ,"
                            2 rooms, 22 m², 2/2 floor, 1930 year, wooden house, gas, fully equipped                        ", 22 ,2, 1930 , 2/2 ,/butai-kaune-panemuneje-vaidoto-g-parduodamas-pilnai-irengtas-butas-1-2971793/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F29%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Dainava, Taikos pr.",Dainava, Taikos pr.,107 000 ,"
                            2 rooms, 61,36 m², 2/9 floor, 2020 year, brick, central thermostat, partial decoration                        ", 61.36 ,2, 2020 , 2/9 ,/butai-kaune-dainavoje-taikos-pr-parduoda-statytojas-parduodamas-2-kamb-1-2971107/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F29%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Žaliakalnis, Aukštaičių g.",Žaliakalnis, Aukštaičių g.,199 999 ,"
                            3 rooms, 85,42 m², 3/3 floor, 2017 year, brick, gas, partial decoration                        ", 85.42 ,3, 2017 , 3/3 ,/butai-kaune-zaliakalnyje-aukstaiciu-g-likes-paskutinis-butas-su-ispudingo-dydzio-1-2965737/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F29%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Centras, Kęstučio g.",Centras, Kęstučio g.,108 000 ,"
                            2 rooms, 55,28 m², 5/5 floor, 1936 year, brick, central thermostat, fully equipped                        ", 55.28 ,2, 1936 , 5/5 ,/butai-kaune-centre-kestucio-g-parduodamas-naujai-irengtas-2-ieju-kambariu-1-2964893/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F29%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Centras, Kęstučio g.",Centras, Kęstučio g.,64 500 ,"
                            1 rooms, 26,36 m², 5/5 floor, 1936 year, brick, central thermostat, fully equipped                        ", 26.36 ,1, 1936 , 5/5 ,/butai-kaune-centre-kestucio-g-parduodamas-naujai-irengtas-studijos-tipo-1-2964887/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F30%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Žemutiniai Kaniūkai, Įkalnės aklg.",Žemutiniai Kaniūkai, Įkalnės aklg.,114 864 ,"
                            3 rooms, 77,09 m², 4/4 floor, 2021 year, brick, gas, partial decoration                        ", 77.09 ,3, 2021 , 4/4 ,/butai-kaune-zemutiniuose-kaniukuose-ikalnes-aklg--nauju-butu-kvartalas-lampedzio-takas-1-2963963/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F30%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Žemutiniai Kaniūkai, Įkalnės aklg.",Žemutiniai Kaniūkai, Įkalnės aklg.,114 656 ,"
                            3 rooms, 76,95 m², 4/4 floor, 2021 year, brick, gas, partial decoration                        ", 76.95 ,3, 2021 , 4/4 ,/butai-kaune-zemutiniuose-kaniukuose-ikalnes-aklg--nauju-butu-kvartalas-lampedzio-takas-1-2963959/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F30%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Senamiestis, Benediktinių g.",Senamiestis, Benediktinių g.,64 000 ,"
                            3 rooms, 65 m², 5/5 floor, 1907 year, brick, gas, not equipped                        ", 65 ,3, 1907 , 5/5 ,/butai-kaune-senamiestyje-benediktiniu-g-parduodama-neirengta-palepe-paskirtis-1-2956671/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F30%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Žemutiniai Kaniūkai, Įkalnės aklg.",Žemutiniai Kaniūkai, Įkalnės aklg.,114 775 ,"
                            3 rooms, 77,03 m², 3/4 floor, 2020 year, brick, gas, partial decoration                        ", 77.03 ,3, 2020 , 3/4 ,/butai-kaune-zemutiniuose-kaniukuose-ikalnes-aklg--nauju-butu-kvartalas-lampedzio-takas-1-2947385/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F30%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Žemutiniai Kaniūkai, Įkalnės aklg.",Žemutiniai Kaniūkai, Įkalnės aklg.,114 775 ,"
                            3 rooms, 77,03 m², 3/4 floor, 2020 year, brick, gas, partial decoration                        ", 77.03 ,3, 2020 , 3/4 ,/butai-kaune-zemutiniuose-kaniukuose-ikalnes-aklg--nauju-butu-kvartalas-lampedzio-takas-1-2947381/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F30%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
